timestamp,camera_id,frame_id,decode_ms,detection_ms,tracking_ms,reid_ms,matching_ms,total_ai_ms
2026-09-01T15:51:24.854386+07:00,c9,2340,268.087,16.343,0.000,0.000,0.001,284.432
2026-09-01T15:51:24.866868+07:00,c9,2341,0.779,12.377,0.000,0.000,0.002,13.157
2026-09-01T15:51:24.883448+07:00,c8,2405,35.980,16.502,0.000,0.000,0.002,52.484
2026-09-01T15:51:24.883500+07:00,c9,2342,4.867,16.502,0.000,0.000,0.001,21.370
2026-09-01T15:51:24.896575+07:00,c9,2343,16.169,13.011,0.000,0.000,0.003,29.182
2026-09-01T15:51:24.906089+07:00,c9,2344,11.818,9.423,0.000,0.000,0.002,21.244
2026-09-01T15:51:24.917893+07:00,c8,2406,39.383,11.717,0.000,0.000,0.002,51.103
2026-09-01T15:51:24.929780+07:00,c9,2345,38.694,11.815,0.000,0.000,0.002,50.510
2026-09-01T15:51:24.968916+07:00,c12,2170,157.789,14.045,0.000,0.000,0.002,171.837
2026-09-01T15:51:24.998379+07:00,c8,2407,60.280,29.370,0.000,0.000,0.003,89.653
2026-09-01T15:51:24.998434+07:00,c9,2346,52.918,29.370,0.000,0.000,0.001,82.289
2026-09-01T15:51:24.998459+07:00,c12,2171,2.701,29.370,0.000,0.000,0.001,32.071
2026-09-01T15:51:25.038585+07:00,c8,2408,23.311,40.057,0.000,0.000,0.002,63.370
2026-09-01T15:51:25.038633+07:00,c9,2347,29.848,40.057,0.000,0.000,0.001,69.905
2026-09-01T15:51:25.038657+07:00,c11,2299,233.469,40.057,0.000,0.000,0.001,273.527
2026-09-01T15:51:25.038679+07:00,c12,2172,1.201,40.057,0.000,0.000,0.001,41.258
2026-09-01T15:51:25.075518+07:00,c8,2409,36.624,36.760,0.000,0.000,0.005,73.389
2026-09-01T15:51:25.075593+07:00,c9,2348,37.951,36.760,0.000,0.000,0.001,74.712
2026-09-01T15:51:25.075646+07:00,c11,2300,1.618,36.760,0.000,0.000,0.002,38.379
2026-09-01T15:51:25.075676+07:00,c12,2173,22.531,36.760,0.000,0.000,0.001,59.291
2026-09-01T15:51:25.112748+07:00,c8,2410,50.414,36.921,0.000,0.000,0.005,87.340
2026-09-01T15:51:25.112867+07:00,c10,2188,467.138,36.921,0.000,0.000,0.002,504.062
2026-09-01T15:51:25.112921+07:00,c11,2301,1.167,36.921,0.000,0.000,0.002,38.089
2026-09-01T15:51:25.112977+07:00,c12,2174,47.874,36.921,0.000,0.000,0.001,84.796
2026-09-01T15:51:25.156877+07:00,c8,2411,27.209,43.790,0.000,0.000,0.003,71.003
2026-09-01T15:51:25.156935+07:00,c9,2349,61.654,43.790,0.000,0.000,0.001,105.445
2026-09-01T15:51:25.156964+07:00,c10,2189,1.466,43.790,0.000,0.000,0.001,45.257
2026-09-01T15:51:25.156990+07:00,c11,2302,33.911,43.790,0.000,0.000,0.001,77.701
2026-09-01T15:51:25.157014+07:00,c12,2175,23.570,43.790,0.000,0.000,0.001,67.361
2026-09-01T15:51:25.198496+07:00,c8,2412,38.548,41.381,0.000,0.000,0.003,79.933
2026-09-01T15:51:25.198555+07:00,c9,2350,19.434,41.381,0.000,0.000,0.001,60.817
2026-09-01T15:51:25.198585+07:00,c10,2190,1.026,41.381,0.000,0.000,0.001,42.409
2026-09-01T15:51:25.198666+07:00,c11,2303,40.018,41.381,0.000,0.000,0.001,81.400
2026-09-01T15:51:25.198693+07:00,c12,2176,43.070,41.381,0.000,0.000,0.001,84.452
2026-09-01T15:51:25.239770+07:00,c8,2413,48.548,41.010,0.000,0.000,0.003,89.560
2026-09-01T15:51:25.239823+07:00,c9,2351,38.022,41.010,0.000,0.000,0.001,79.032
2026-09-01T15:51:25.239848+07:00,c10,2191,1.046,41.010,0.000,0.000,0.001,42.056
2026-09-01T15:51:25.239872+07:00,c11,2304,44.629,41.010,0.000,0.000,0.001,85.639
2026-09-01T15:51:25.239894+07:00,c12,2177,52.473,41.010,0.000,0.000,0.001,93.483
2026-09-01T15:51:25.278917+07:00,c8,2414,34.756,38.958,0.000,0.000,0.002,73.717
2026-09-01T15:51:25.278962+07:00,c9,2352,40.564,38.958,0.000,0.000,0.001,79.523
2026-09-01T15:51:25.278986+07:00,c10,2192,32.881,38.958,0.000,0.000,0.001,71.839
2026-09-01T15:51:25.279009+07:00,c11,2305,31.846,38.958,0.000,0.000,0.000,70.805
2026-09-01T15:51:25.279031+07:00,c12,2178,27.149,38.958,0.000,0.000,0.001,66.107
2026-09-01T15:51:25.314101+07:00,c8,2415,36.502,35.001,0.000,0.000,0.003,71.506
2026-09-01T15:51:25.314174+07:00,c9,2353,38.857,35.001,0.000,0.000,0.001,73.859
2026-09-01T15:51:25.314200+07:00,c10,2193,41.963,35.001,0.000,0.000,0.001,76.965
2026-09-01T15:51:25.314223+07:00,c11,2306,42.958,35.001,0.000,0.000,0.001,77.960
2026-09-01T15:51:25.314244+07:00,c12,2179,41.637,35.001,0.000,0.000,0.001,76.638
2026-09-01T15:51:25.348539+07:00,c8,2416,51.166,34.230,0.000,0.000,0.002,85.399
2026-09-01T15:51:25.348584+07:00,c9,2354,38.965,34.230,0.000,0.000,0.001,73.196
2026-09-01T15:51:25.348609+07:00,c10,2194,41.842,34.230,0.000,0.000,0.001,76.074
2026-09-01T15:51:25.348632+07:00,c11,2307,47.173,34.230,0.000,0.000,0.001,81.404
2026-09-01T15:51:25.348653+07:00,c12,2180,48.211,34.230,0.000,0.000,0.001,82.442
2026-09-01T15:51:25.374238+07:00,c10,2195,52.556,25.517,0.000,0.000,0.003,78.076
2026-09-01T15:51:25.374285+07:00,c11,2308,30.048,25.517,0.000,0.000,0.001,55.566
2026-09-01T15:51:25.374311+07:00,c12,2181,30.668,25.517,0.000,0.000,0.001,56.185
2026-09-01T15:51:25.384214+07:00,c10,2196,27.235,9.856,0.000,0.000,0.001,37.092
2026-09-01T15:51:25.443634+07:00,c8,2417,83.293,36.207,0.000,0.000,0.003,119.503
2026-09-01T15:51:25.443681+07:00,c9,2355,121.639,36.207,0.000,0.000,0.001,157.847
2026-09-01T15:51:25.443725+07:00,c10,2197,69.826,36.207,0.000,0.000,0.001,106.035
2026-09-01T15:51:25.443748+07:00,c11,2309,86.749,36.207,0.000,0.000,0.001,122.957
2026-09-01T15:51:25.443794+07:00,c12,2182,91.347,36.207,0.000,0.000,0.002,127.556
2026-09-01T15:51:25.477261+07:00,c8,2418,2.549,33.381,0.000,0.000,0.003,35.933
2026-09-01T15:51:25.477317+07:00,c9,2356,31.209,33.381,0.000,0.000,0.001,64.591
2026-09-01T15:51:25.477342+07:00,c10,2198,6.657,33.381,0.000,0.000,0.001,40.039
2026-09-01T15:51:25.477366+07:00,c11,2310,3.866,33.381,0.000,0.000,0.001,37.248
2026-09-01T15:51:25.477431+07:00,c12,2183,34.089,33.381,0.000,0.000,0.001,67.471
2026-09-01T15:51:25.508700+07:00,c8,2419,33.973,31.205,0.000,0.000,0.003,65.180
2026-09-01T15:51:25.508748+07:00,c9,2357,38.183,31.205,0.000,0.000,0.001,69.388
2026-09-01T15:51:25.508771+07:00,c10,2199,42.191,31.205,0.000,0.000,0.001,73.396
2026-09-01T15:51:25.508793+07:00,c11,2311,31.552,31.205,0.000,0.000,0.001,62.757
2026-09-01T15:51:25.508814+07:00,c12,2184,2.932,31.205,0.000,0.000,0.001,34.137
2026-09-01T15:51:25.539970+07:00,c8,2420,35.883,31.092,0.000,0.000,0.002,66.977
2026-09-01T15:51:25.540017+07:00,c9,2358,8.416,31.092,0.000,0.000,0.001,39.508
2026-09-01T15:51:25.540040+07:00,c10,2200,43.659,31.092,0.000,0.000,0.001,74.752
2026-09-01T15:51:25.540061+07:00,c11,2312,38.567,31.092,0.000,0.000,0.001,69.660
2026-09-01T15:51:25.540082+07:00,c12,2185,35.861,31.092,0.000,0.000,0.001,66.954
2026-09-01T15:51:25.566354+07:00,c9,2359,35.599,26.214,0.000,0.000,0.002,61.815
2026-09-01T15:51:25.566401+07:00,c10,2201,41.688,26.214,0.000,0.000,0.001,67.903
2026-09-01T15:51:25.566422+07:00,c11,2313,52.204,26.214,0.000,0.000,0.001,78.418
2026-09-01T15:51:25.566442+07:00,c12,2186,43.459,26.214,0.000,0.000,0.001,69.673
2026-09-01T15:51:25.588668+07:00,c9,2360,47.788,22.162,0.000,0.000,0.003,69.953
2026-09-01T15:51:25.588721+07:00,c10,2202,35.398,22.162,0.000,0.000,0.001,57.561
2026-09-01T15:51:25.588745+07:00,c11,2314,29.080,22.162,0.000,0.000,0.001,51.243
2026-09-01T15:51:25.588765+07:00,c12,2187,37.439,22.162,0.000,0.000,0.001,59.602
2026-09-01T15:51:25.599269+07:00,c12,2188,35.413,10.451,0.000,0.000,0.002,45.865
2026-09-01T15:51:25.606917+07:00,c11,2315,41.417,7.582,0.000,0.000,0.001,49.001
2026-09-01T15:51:25.646480+07:00,c10,2203,45.231,14.478,0.000,0.000,0.002,59.711
2026-09-01T15:51:25.646524+07:00,c12,2189,49.061,14.478,0.000,0.000,0.001,63.539
2026-09-01T15:51:25.654935+07:00,c11,2316,48.713,8.357,0.000,0.000,0.002,57.072
2026-09-01T15:51:25.696582+07:00,c11,2317,33.555,16.514,0.000,0.000,0.002,50.071
2026-09-01T15:51:25.696628+07:00,c12,2190,32.558,16.514,0.000,0.000,0.001,49.073
2026-09-01T15:51:25.736599+07:00,c11,2318,43.187,14.792,0.000,0.000,0.003,57.982
2026-09-01T15:51:25.736654+07:00,c12,2191,36.980,14.792,0.000,0.000,0.001,51.773
2026-09-01T15:51:25.776865+07:00,c8,2421,1.478,15.107,0.000,0.000,0.003,16.587
2026-09-01T15:51:25.776915+07:00,c12,2192,51.634,15.107,0.000,0.000,0.001,66.742
2026-09-01T15:51:25.790118+07:00,c8,2422,1.836,13.137,0.000,0.000,0.002,14.975
2026-09-01T15:51:25.790165+07:00,c11,2319,52.159,13.137,0.000,0.000,0.001,65.297
2026-09-01T15:51:25.800250+07:00,c8,2423,1.481,10.040,0.000,0.000,0.001,11.521
2026-09-01T15:51:25.808144+07:00,c8,2424,19.845,7.835,0.000,0.000,0.001,27.681
2026-09-01T15:51:25.847870+07:00,c8,2425,32.480,14.636,0.000,0.000,0.002,47.117
2026-09-01T15:51:25.847917+07:00,c12,2193,81.765,14.636,0.000,0.000,0.001,96.401
2026-09-01T15:51:25.883277+07:00,c8,2426,40.099,10.214,0.000,0.000,0.003,50.317
2026-09-01T15:51:25.928188+07:00,c8,2427,47.504,19.805,0.000,0.000,0.002,67.311
2026-09-01T15:51:25.928235+07:00,c9,2361,336.193,19.805,0.000,0.000,0.001,356.000
2026-09-01T15:51:25.943128+07:00,c9,2362,2.007,14.829,0.000,0.000,0.002,16.838
2026-09-01T15:51:25.943177+07:00,c10,2204,311.382,14.829,0.000,0.000,0.001,326.212
2026-09-01T15:51:25.967801+07:00,c8,2428,29.848,24.554,0.000,0.000,0.003,54.405
2026-09-01T15:51:25.967853+07:00,c9,2363,1.946,24.554,0.000,0.000,0.001,26.501
2026-09-01T15:51:25.967878+07:00,c10,2205,1.832,24.554,0.000,0.000,0.001,26.387
2026-09-01T15:51:25.990823+07:00,c9,2364,2.321,22.801,0.000,0.000,0.005,25.128
2026-09-01T15:51:25.990938+07:00,c10,2206,2.402,22.801,0.000,0.000,0.003,25.205
2026-09-01T15:51:26.023644+07:00,c8,2429,50.461,32.593,0.000,0.000,0.003,83.058
2026-09-01T15:51:26.023706+07:00,c9,2365,1.897,32.593,0.000,0.000,0.001,34.491
2026-09-01T15:51:26.023733+07:00,c10,2207,0.863,32.593,0.000,0.000,0.001,33.457
2026-09-01T15:51:26.023769+07:00,c11,2320,219.776,32.593,0.000,0.000,0.002,252.372
2026-09-01T15:51:26.049475+07:00,c9,2366,30.741,25.630,0.000,0.000,0.003,56.374
2026-09-01T15:51:26.049526+07:00,c10,2208,1.734,25.630,0.000,0.000,0.001,27.365
2026-09-01T15:51:26.049550+07:00,c11,2321,0.857,25.630,0.000,0.000,0.001,26.487
2026-09-01T15:51:26.087488+07:00,c8,2430,36.567,37.840,0.000,0.000,0.003,74.409
2026-09-01T15:51:26.087590+07:00,c9,2367,8.253,37.840,0.000,0.000,0.001,46.094
2026-09-01T15:51:26.087620+07:00,c10,2209,12.835,37.840,0.000,0.000,0.001,50.675
2026-09-01T15:51:26.087648+07:00,c11,2322,16.939,37.840,0.000,0.000,0.001,54.780
2026-09-01T15:51:26.087673+07:00,c12,2194,1.104,37.840,0.000,0.000,0.001,38.944
2026-09-01T15:51:26.123318+07:00,c8,2431,33.047,35.571,0.000,0.000,0.003,68.620
2026-09-01T15:51:26.123374+07:00,c9,2368,39.224,35.571,0.000,0.000,0.001,74.796
2026-09-01T15:51:26.123401+07:00,c10,2210,48.523,35.571,0.000,0.000,0.001,84.094
2026-09-01T15:51:26.123426+07:00,c11,2323,1.345,35.571,0.000,0.000,0.001,36.917
2026-09-01T15:51:26.123450+07:00,c12,2195,1.123,35.571,0.000,0.000,0.001,36.695
2026-09-01T15:51:26.162282+07:00,c8,2432,43.177,38.761,0.000,0.000,0.003,81.940
2026-09-01T15:51:26.162334+07:00,c9,2369,35.188,38.761,0.000,0.000,0.001,73.950
2026-09-01T15:51:26.162361+07:00,c10,2211,41.046,38.761,0.000,0.000,0.001,79.808
2026-09-01T15:51:26.162385+07:00,c11,2324,30.495,38.761,0.000,0.000,0.001,69.257
2026-09-01T15:51:26.162409+07:00,c12,2196,1.234,38.761,0.000,0.000,0.001,39.995
2026-09-01T15:51:26.197028+07:00,c8,2433,45.127,34.551,0.000,0.000,0.003,79.681
2026-09-01T15:51:26.197077+07:00,c9,2370,43.465,34.551,0.000,0.000,0.001,78.017
2026-09-01T15:51:26.197146+07:00,c10,2212,30.473,34.551,0.000,0.000,0.001,65.024
2026-09-01T15:51:26.197172+07:00,c11,2325,48.145,34.551,0.000,0.000,0.001,82.697
2026-09-01T15:51:26.197206+07:00,c12,2197,45.875,34.551,0.000,0.000,0.001,80.426
2026-09-01T15:51:26.230430+07:00,c8,2434,31.768,33.147,0.000,0.000,0.002,64.918
2026-09-01T15:51:26.230492+07:00,c9,2371,40.089,33.147,0.000,0.000,0.001,73.238
2026-09-01T15:51:26.230519+07:00,c10,2213,47.491,33.147,0.000,0.000,0.001,80.640
2026-09-01T15:51:26.230543+07:00,c11,2326,28.063,33.147,0.000,0.000,0.001,61.211
2026-09-01T15:51:26.230566+07:00,c12,2198,28.821,33.147,0.000,0.000,0.001,61.969
2026-09-01T15:51:26.265239+07:00,c8,2435,40.327,34.609,0.000,0.000,0.002,74.938
2026-09-01T15:51:26.265288+07:00,c9,2372,44.206,34.609,0.000,0.000,0.001,78.816
2026-09-01T15:51:26.265313+07:00,c10,2214,55.961,34.609,0.000,0.000,0.001,90.571
2026-09-01T15:51:26.265336+07:00,c11,2327,46.171,34.609,0.000,0.000,0.001,80.781
2026-09-01T15:51:26.265357+07:00,c12,2199,38.700,34.609,0.000,0.000,0.001,73.310
2026-09-01T15:51:26.295506+07:00,c9,2373,31.916,30.080,0.000,0.000,0.002,61.998
2026-09-01T15:51:26.295560+07:00,c10,2215,23.151,30.080,0.000,0.000,0.001,53.232
2026-09-01T15:51:26.295585+07:00,c11,2328,42.372,30.080,0.000,0.000,0.001,72.453
2026-09-01T15:51:26.295608+07:00,c12,2200,47.702,30.080,0.000,0.000,0.001,77.782
2026-09-01T15:51:26.330927+07:00,c8,2436,47.984,35.248,0.000,0.000,0.003,83.236
2026-09-01T15:51:26.330978+07:00,c9,2374,42.635,35.248,0.000,0.000,0.001,77.884
2026-09-01T15:51:26.331001+07:00,c10,2216,36.888,35.248,0.000,0.000,0.001,72.137
2026-09-01T15:51:26.331022+07:00,c11,2329,33.017,35.248,0.000,0.000,0.001,68.266
2026-09-01T15:51:26.331043+07:00,c12,2201,31.123,35.248,0.000,0.000,0.001,66.372
2026-09-01T15:51:26.363889+07:00,c8,2437,31.395,32.767,0.000,0.000,0.003,64.165
2026-09-01T15:51:26.363950+07:00,c9,2375,42.219,32.767,0.000,0.000,0.001,74.988
2026-09-01T15:51:26.363976+07:00,c10,2217,42.139,32.767,0.000,0.000,0.001,74.907
2026-09-01T15:51:26.363999+07:00,c11,2330,38.955,32.767,0.000,0.000,0.001,71.722
2026-09-01T15:51:26.364023+07:00,c12,2202,39.275,32.767,0.000,0.000,0.001,72.043
2026-09-01T15:51:26.396922+07:00,c8,2438,39.981,32.836,0.000,0.000,0.002,72.820
2026-09-01T15:51:26.396968+07:00,c9,2376,36.861,32.836,0.000,0.000,0.001,69.698
2026-09-01T15:51:26.396991+07:00,c10,2218,34.479,32.836,0.000,0.000,0.001,67.315
2026-09-01T15:51:26.397013+07:00,c11,2331,49.335,32.836,0.000,0.000,0.001,82.171
2026-09-01T15:51:26.397035+07:00,c12,2203,49.736,32.836,0.000,0.000,0.001,82.573
2026-09-01T15:51:26.423886+07:00,c8,2439,54.683,26.784,0.000,0.000,0.002,81.469
2026-09-01T15:51:26.423935+07:00,c9,2377,46.305,26.784,0.000,0.000,0.001,73.089
2026-09-01T15:51:26.423959+07:00,c11,2332,34.459,26.784,0.000,0.000,0.001,61.244
2026-09-01T15:51:26.423980+07:00,c12,2204,30.388,26.784,0.000,0.000,0.000,57.172
2026-09-01T15:51:26.447265+07:00,c8,2440,26.938,23.226,0.000,0.000,0.002,50.166
2026-09-01T15:51:26.447309+07:00,c10,2219,42.155,23.226,0.000,0.000,0.001,65.381
2026-09-01T15:51:26.447331+07:00,c12,2205,43.760,23.226,0.000,0.000,0.001,66.986
2026-09-01T15:51:26.464387+07:00,c9,2378,39.318,16.975,0.000,0.000,0.002,56.295
2026-09-01T15:51:26.464432+07:00,c11,2333,37.037,16.975,0.000,0.000,0.001,54.013
2026-09-01T15:51:26.473926+07:00,c10,2220,46.690,9.439,0.000,0.000,0.002,56.131
2026-09-01T15:51:26.482898+07:00,c8,2441,47.881,8.846,0.000,0.000,0.002,56.729
2026-09-01T15:51:26.505517+07:00,c9,2379,42.495,22.535,0.000,0.000,0.002,65.032
2026-09-01T15:51:26.505563+07:00,c11,2334,50.374,22.535,0.000,0.000,0.001,72.910
2026-09-01T15:51:26.505585+07:00,c12,2206,54.647,22.535,0.000,0.000,0.001,77.183
2026-09-01T15:51:26.521047+07:00,c10,2221,49.988,15.405,0.000,0.000,0.003,65.395
2026-09-01T15:51:26.521090+07:00,c12,2207,25.952,15.405,0.000,0.000,0.001,41.357
2026-09-01T15:51:26.533756+07:00,c9,2380,34.160,12.606,0.000,0.000,0.002,46.769
2026-09-01T15:51:26.550273+07:00,c10,2222,33.531,16.431,0.000,0.000,0.002,49.964
2026-09-01T15:51:26.550324+07:00,c11,2335,48.846,16.431,0.000,0.000,0.001,65.278
2026-09-01T15:51:26.566713+07:00,c11,2336,21.582,16.329,0.000,0.000,0.003,37.914
2026-09-01T15:51:26.566760+07:00,c12,2208,35.027,16.329,0.000,0.000,0.001,51.357
2026-09-01T15:51:26.582411+07:00,c9,2381,46.862,15.606,0.000,0.000,0.001,62.469
2026-09-01T15:51:26.582447+07:00,c10,2223,33.198,15.606,0.000,0.000,0.001,48.804
2026-09-01T15:51:26.619481+07:00,c11,2337,46.284,15.898,0.000,0.000,0.002,62.184
2026-09-01T15:51:26.619521+07:00,c12,2209,51.335,15.898,0.000,0.000,0.001,67.233
2026-09-01T15:51:26.636992+07:00,c8,2442,148.472,17.398,0.000,0.000,0.003,165.873
2026-09-01T15:51:26.637048+07:00,c10,2224,40.411,17.398,0.000,0.000,0.001,57.809
2026-09-01T15:51:26.652655+07:00,c8,2443,1.103,15.528,0.000,0.000,0.003,16.634
2026-09-01T15:51:26.652711+07:00,c11,2338,33.638,15.528,0.000,0.000,0.001,49.167
2026-09-01T15:51:26.671340+07:00,c8,2444,4.262,18.552,0.000,0.000,0.003,22.816
2026-09-01T15:51:26.671389+07:00,c12,2210,50.373,18.552,0.000,0.000,0.001,68.925
2026-09-01T15:51:26.699628+07:00,c8,2445,38.346,28.156,0.000,0.000,0.003,66.505
2026-09-01T15:51:26.699715+07:00,c11,2339,42.417,28.156,0.000,0.000,0.001,70.574
2026-09-01T15:51:26.699746+07:00,c12,2211,25.221,28.156,0.000,0.000,0.001,53.377
2026-09-01T15:51:26.711050+07:00,c8,2446,31.103,11.220,0.000,0.000,0.003,42.326
2026-09-01T15:51:26.753612+07:00,c9,2382,157.524,16.883,0.000,0.000,0.004,174.411
2026-09-01T15:51:26.781607+07:00,c9,2383,2.624,27.816,0.000,0.000,0.003,30.444
2026-09-01T15:51:26.781671+07:00,c11,2340,71.182,27.816,0.000,0.000,0.001,99.000
2026-09-01T15:51:26.781751+07:00,c12,2212,72.620,27.816,0.000,0.000,0.001,100.438
2026-09-01T15:51:26.817412+07:00,c8,2447,71.304,35.577,0.000,0.000,0.003,106.884
2026-09-01T15:51:26.817468+07:00,c9,2384,7.696,35.577,0.000,0.000,0.001,43.274
2026-09-01T15:51:26.817497+07:00,c11,2341,10.202,35.577,0.000,0.000,0.001,45.780
2026-09-01T15:51:26.817522+07:00,c12,2213,27.555,35.577,0.000,0.000,0.001,63.132
2026-09-01T15:51:26.845710+07:00,c8,2448,9.073,28.106,0.000,0.000,0.003,37.181
2026-09-01T15:51:26.845769+07:00,c9,2385,40.371,28.106,0.000,0.000,0.001,68.478
2026-09-01T15:51:26.845820+07:00,c12,2214,16.314,28.106,0.000,0.000,0.001,44.420
2026-09-01T15:51:26.867235+07:00,c8,2449,40.830,21.332,0.000,0.000,0.004,62.165
2026-09-01T15:51:26.867285+07:00,c9,2386,30.828,21.332,0.000,0.000,0.001,52.161
2026-09-01T15:51:26.912883+07:00,c8,2450,68.040,23.220,0.000,0.000,0.004,91.264
2026-09-01T15:51:26.912938+07:00,c9,2387,46.706,23.220,0.000,0.000,0.001,69.927
2026-09-01T15:51:26.930618+07:00,c8,2451,25.280,17.616,0.000,0.000,0.002,42.899
2026-09-01T15:51:26.943354+07:00,c9,2388,42.490,12.646,0.000,0.000,0.003,55.139
2026-09-01T15:51:26.956469+07:00,c8,2452,24.269,13.029,0.000,0.000,0.002,37.300
2026-09-01T15:51:26.983033+07:00,c9,2389,31.368,26.464,0.000,0.000,0.004,57.836
2026-09-01T15:51:26.983087+07:00,c10,2225,0.850,26.464,0.000,0.000,0.001,27.316
2026-09-01T15:51:27.001156+07:00,c10,2226,1.070,17.999,0.000,0.000,0.002,19.072
2026-09-01T15:51:27.040412+07:00,c8,2453,49.487,39.161,0.000,0.000,0.003,88.650
2026-09-01T15:51:27.040756+07:00,c9,2390,43.393,39.161,0.000,0.000,0.001,82.555
2026-09-01T15:51:27.040783+07:00,c10,2227,0.844,39.161,0.000,0.000,0.001,40.006
2026-09-01T15:51:27.066576+07:00,c8,2454,32.820,25.564,0.000,0.000,0.002,58.387
2026-09-01T15:51:27.066634+07:00,c10,2228,20.012,25.564,0.000,0.000,0.001,45.577
2026-09-01T15:51:27.096424+07:00,c8,2455,44.989,29.705,0.000,0.000,0.003,74.697
2026-09-01T15:51:27.096496+07:00,c10,2229,40.405,29.705,0.000,0.000,0.001,70.112
2026-09-01T15:51:27.148659+07:00,c9,2391,80.856,52.039,0.000,0.000,0.003,132.898
2026-09-01T15:51:27.148720+07:00,c10,2230,35.651,52.039,0.000,0.000,0.001,87.692
2026-09-01T15:51:27.148749+07:00,c11,2342,4.329,52.039,0.000,0.000,0.001,56.369
2026-09-01T15:51:27.148774+07:00,c12,2215,14.399,52.039,0.000,0.000,0.001,66.438
2026-09-01T15:51:27.205966+07:00,c8,2456,43.515,57.117,0.000,0.000,0.003,100.635
2026-09-01T15:51:27.206022+07:00,c9,2392,1.191,57.117,0.000,0.000,0.001,58.310
2026-09-01T15:51:27.206060+07:00,c10,2231,58.289,57.117,0.000,0.000,0.001,115.407
2026-09-01T15:51:27.206115+07:00,c11,2343,1.105,57.117,0.000,0.000,0.001,58.223
2026-09-01T15:51:27.206146+07:00,c12,2216,3.381,57.117,0.000,0.000,0.001,60.499
2026-09-01T15:51:27.251877+07:00,c8,2457,32.146,43.641,0.000,0.000,0.003,75.789
2026-09-01T15:51:27.251931+07:00,c9,2393,44.044,43.641,0.000,0.000,0.001,87.686
2026-09-01T15:51:27.251958+07:00,c10,2232,31.074,43.641,0.000,0.000,0.001,74.716
2026-09-01T15:51:27.251982+07:00,c11,2344,4.644,43.641,0.000,0.000,0.001,48.286
2026-09-01T15:51:27.252005+07:00,c12,2217,24.868,43.641,0.000,0.000,0.001,68.509
2026-09-01T15:51:27.291124+07:00,c8,2458,39.815,39.052,0.000,0.000,0.002,78.869
2026-09-01T15:51:27.291172+07:00,c9,2394,29.279,39.052,0.000,0.000,0.001,68.332
2026-09-01T15:51:27.291196+07:00,c10,2233,32.178,39.052,0.000,0.000,0.001,71.231
2026-09-01T15:51:27.291220+07:00,c11,2345,44.719,39.052,0.000,0.000,0.001,83.772
2026-09-01T15:51:27.291241+07:00,c12,2218,60.661,39.052,0.000,0.000,0.001,99.713
2026-09-01T15:51:27.331198+07:00,c8,2459,46.893,39.883,0.000,0.000,0.003,86.779
2026-09-01T15:51:27.331253+07:00,c9,2395,44.525,39.883,0.000,0.000,0.001,84.410
2026-09-01T15:51:27.331279+07:00,c10,2234,68.248,39.883,0.000,0.000,0.001,108.132
2026-09-01T15:51:27.331302+07:00,c11,2346,25.902,39.883,0.000,0.000,0.001,65.786
2026-09-01T15:51:27.331324+07:00,c12,2219,23.017,39.883,0.000,0.000,0.001,62.901
2026-09-01T15:51:27.367913+07:00,c8,2460,89.584,36.517,0.000,0.000,0.003,126.104
2026-09-01T15:51:27.368032+07:00,c9,2396,43.801,36.517,0.000,0.000,0.001,80.319
2026-09-01T15:51:27.368060+07:00,c10,2235,18.013,36.517,0.000,0.000,0.001,54.530
2026-09-01T15:51:27.368094+07:00,c11,2347,38.847,36.517,0.000,0.000,0.001,75.365
2026-09-01T15:51:27.368117+07:00,c12,2220,35.099,36.517,0.000,0.000,0.001,71.616
2026-09-01T15:51:27.403771+07:00,c8,2461,1.658,35.567,0.000,0.000,0.003,37.227
2026-09-01T15:51:27.403843+07:00,c9,2397,30.470,35.567,0.000,0.000,0.001,66.038
2026-09-01T15:51:27.403871+07:00,c10,2236,32.625,35.567,0.000,0.000,0.001,68.193
2026-09-01T15:51:27.403894+07:00,c11,2348,51.179,35.567,0.000,0.000,0.001,86.747
2026-09-01T15:51:27.403915+07:00,c12,2221,47.426,35.567,0.000,0.000,0.000,82.993
2026-09-01T15:51:27.437332+07:00,c8,2462,33.560,33.353,0.000,0.000,0.003,66.916
2026-09-01T15:51:27.437378+07:00,c9,2398,46.202,33.353,0.000,0.000,0.001,79.556
2026-09-01T15:51:27.437400+07:00,c10,2237,42.353,33.353,0.000,0.000,0.001,75.706
2026-09-01T15:51:27.437422+07:00,c11,2349,29.354,33.353,0.000,0.000,0.001,62.707
2026-09-01T15:51:27.437442+07:00,c12,2222,31.872,33.353,0.000,0.000,0.001,65.226
2026-09-01T15:51:27.469166+07:00,c8,2463,28.076,31.654,0.000,0.000,0.003,59.734
2026-09-01T15:51:27.469219+07:00,c9,2399,41.947,31.654,0.000,0.000,0.001,73.602
2026-09-01T15:51:27.469244+07:00,c10,2238,66.889,31.654,0.000,0.000,0.001,98.544
2026-09-01T15:51:27.469265+07:00,c11,2350,40.154,31.654,0.000,0.000,0.001,71.809
2026-09-01T15:51:27.469286+07:00,c12,2223,39.777,31.654,0.000,0.000,0.001,71.432
2026-09-01T15:51:27.499921+07:00,c8,2464,38.690,30.576,0.000,0.000,0.002,69.269
2026-09-01T15:51:27.499963+07:00,c9,2400,30.981,30.576,0.000,0.000,0.001,61.558
